# time cluster_size count
13600000.000000 639 1
13650000.000000 1 3
13650000.000000 2 4
13650000.000000 3 1
13650000.000000 636 1
13700000.000000 1 2
13700000.000000 2 2
13700000.000000 644 1
13750000.000000 1 2
13750000.000000 648 1
13800000.000000 1 5
13800000.000000 2 3
13800000.000000 639 1
13850000.000000 1 8
13850000.000000 2 1
13850000.000000 640 1
13900000.000000 1 2
13900000.000000 2 1
13900000.000000 646 1
13950000.000000 1 4
13950000.000000 2 1
13950000.000000 644 1
14000000.000000 1 6
14000000.000000 5 1
14000000.000000 639 1
14050000.000000 1 4
14050000.000000 2 2
14050000.000000 642 1
14100000.000000 1 4
14100000.000000 2 1
14100000.000000 644 1
14150000.000000 1 2
14150000.000000 648 1
14200000.000000 1 6
14200000.000000 644 1
14250000.000000 1 4
14250000.000000 2 1
14250000.000000 644 1
14300000.000000 1 6
14300000.000000 2 1
14300000.000000 642 1
14350000.000000 1 7
14350000.000000 2 3
14350000.000000 3 1
14350000.000000 4 1
14350000.000000 630 1
14400000.000000 1 6
14400000.000000 2 3
14400000.000000 638 1
14450000.000000 1 8
14450000.000000 2 1
14450000.000000 640 1
14500000.000000 1 12
14500000.000000 638 1
14550000.000000 1 7
14550000.000000 2 2
14550000.000000 639 1
14600000.000000 1 6
14600000.000000 2 1
14600000.000000 642 1
14650000.000000 1 4
14650000.000000 2 1
14650000.000000 644 1
14700000.000000 1 2
14700000.000000 648 1
14750000.000000 1 9
14750000.000000 2 2
14750000.000000 3 1
14750000.000000 634 1
14800000.000000 1 7
14800000.000000 643 1
14850000.000000 1 7
14850000.000000 2 1
14850000.000000 3 2
14850000.000000 635 1
14900000.000000 1 5
14900000.000000 4 1
14900000.000000 641 1
14950000.000000 1 9
14950000.000000 641 1
15000000.000000 1 2
15000000.000000 2 1
15000000.000000 646 1
15050000.000000 1 4
15050000.000000 646 1
15100000.000000 1 8
15100000.000000 2 2
15100000.000000 638 1
15150000.000000 1 4
15150000.000000 2 1
15150000.000000 3 1
15150000.000000 641 1
15200000.000000 1 3
15200000.000000 2 1
15200000.000000 3 1
15200000.000000 642 1
15250000.000000 1 10
15250000.000000 640 1
15300000.000000 1 4
15300000.000000 2 1
15300000.000000 644 1
15350000.000000 1 7
15350000.000000 643 1
15400000.000000 1 9
15400000.000000 2 2
15400000.000000 637 1
15450000.000000 1 1
15450000.000000 649 1
15500000.000000 1 5
15500000.000000 2 1
15500000.000000 643 1
15550000.000000 1 6
15550000.000000 2 1
15550000.000000 642 1
15600000.000000 1 5
15600000.000000 2 1
15600000.000000 643 1
15650000.000000 1 7
15650000.000000 643 1
15700000.000000 1 8
15700000.000000 642 1
15750000.000000 1 5
15750000.000000 645 1
15800000.000000 1 6
15800000.000000 2 2
15800000.000000 3 1
15800000.000000 637 1
15850000.000000 1 7
15850000.000000 2 1
15850000.000000 4 1
15850000.000000 637 1
15900000.000000 1 8
15900000.000000 4 1
15900000.000000 638 1
15950000.000000 1 8
15950000.000000 642 1
16000000.000000 1 7
16000000.000000 2 1
16000000.000000 641 1
16050000.000000 1 7
16050000.000000 2 1
16050000.000000 641 1
16100000.000000 1 5
16100000.000000 2 2
16100000.000000 641 1
16150000.000000 1 5
16150000.000000 645 1
16200000.000000 1 5
16200000.000000 645 1
16250000.000000 1 2
16250000.000000 2 2
16250000.000000 644 1
16300000.000000 1 6
16300000.000000 4 1
16300000.000000 640 1
16350000.000000 1 8
16350000.000000 3 2
16350000.000000 636 1
16400000.000000 1 7
16400000.000000 643 1
16450000.000000 1 2
16450000.000000 2 1
16450000.000000 646 1
16500000.000000 1 9
16500000.000000 2 1
16500000.000000 3 1
16500000.000000 636 1
16550000.000000 1 5
16550000.000000 645 1
16600000.000000 1 9
16600000.000000 7 1
16600000.000000 634 1
16650000.000000 1 7
16650000.000000 2 3
16650000.000000 3 1
16650000.000000 634 1
16700000.000000 1 7
16700000.000000 2 1
16700000.000000 641 1
16750000.000000 1 4
16750000.000000 2 1
16750000.000000 3 1
16750000.000000 641 1
16800000.000000 1 2
16800000.000000 6 1
16800000.000000 642 1
16850000.000000 1 5
16850000.000000 3 1
16850000.000000 642 1
16900000.000000 1 9
16900000.000000 641 1
16950000.000000 1 5
16950000.000000 2 1
16950000.000000 643 1
17000000.000000 1 7
17000000.000000 643 1
17050000.000000 1 6
17050000.000000 2 1
17050000.000000 4 1
17050000.000000 638 1
17100000.000000 1 4
17100000.000000 646 1
17150000.000000 1 7
17150000.000000 2 2
17150000.000000 3 1
17150000.000000 636 1
17200000.000000 1 8
17200000.000000 2 4
17200000.000000 4 1
17200000.000000 630 1
17250000.000000 1 6
17250000.000000 644 1
17300000.000000 1 8
17300000.000000 2 2
17300000.000000 638 1
17350000.000000 1 8
17350000.000000 2 1
17350000.000000 4 1
17350000.000000 636 1
17400000.000000 1 11
17400000.000000 639 1
17450000.000000 1 7
17450000.000000 643 1
17500000.000000 1 3
17500000.000000 647 1
17550000.000000 1 4
17550000.000000 2 3
17550000.000000 640 1
